,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Time,Payment,cogs,gross margin percentage,gross income,Rating,Day,Date(dd-mm-yyyy),Month
953,953,953,953,953,953,953,845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.796,688.716,19:38:00,Cash,655.92,4.761904762,32.796,4.0,Tuesday,8/1/2019,January
954,954,954,954,954,954,954,658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,53.19,7,18.6165,390.9465,15:42:00,Ewallet,372.33,4.761904762,18.6165,5.0,Monday,14-01-2019,January
955,955,955,955,955,955,955,848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,13:24:00,Ewallet,86.27,4.761904762,4.3135,7.0,Wednesday,20-02-2019,February
956,956,956,956,956,956,956,176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.0715,106.5015,15:11:00,Ewallet,101.43,4.761904762,5.0715,7.3,Saturday,26-01-2019,January
957,957,957,957,957,957,957,101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,62.82,2,6.282,131.922,12:36:00,Ewallet,125.64,4.761904762,6.282,4.9,Thursday,17-01-2019,January
958,958,958,958,958,958,958,631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.6465,76.5765,19:09:00,Credit card,72.93,4.761904762,3.6465,4.3,Tuesday,8/1/2019,January
959,959,959,959,959,959,959,584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,15:45:00,Ewallet,56.5,4.761904762,2.825,9.6,Wednesday,13-03-2019,March
960,960,960,960,960,960,960,154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,14:04:00,Ewallet,522.08,4.761904762,26.104,6.3,Friday,15-03-2019,March
961,961,961,961,961,961,961,885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.6175,54.9675,17:49:00,Cash,52.35,4.761904762,2.6175,4.0,Tuesday,12/2/2019,February
962,962,962,962,962,962,962,115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.072,85.512,12:51:00,Credit card,81.44,4.761904762,4.072,9.5,Saturday,30-03-2019,March
963,963,963,963,963,963,963,137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,12:47:00,Ewallet,97.52,4.761904762,4.876,6.8,Wednesday,13-03-2019,March
964,964,964,964,964,964,964,389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.915,439.215,10:26:00,Cash,418.3,4.761904762,20.915,7.2,Thursday,21-02-2019,February
965,965,965,965,965,965,965,607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,16:35:00,Credit card,462.45,4.761904762,23.1225,8.6,Saturday,2/3/2019,March
966,966,966,966,966,966,966,781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,21.259,446.439,16:23:00,Ewallet,425.18,4.761904762,21.259,5.0,Friday,18-01-2019,January
967,967,967,967,967,967,967,409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.181,297.801,10:17:00,Cash,283.62,4.761904762,14.181,8.8,Tuesday,5/2/2019,February
968,968,968,968,968,968,968,725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.6,7,29.96,629.16,13:50:00,Cash,599.2,4.761904762,29.96,5.3,Saturday,2/3/2019,March
969,969,969,969,969,969,969,377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,44.84,9,20.178,423.738,14:00:00,Credit card,403.56,4.761904762,20.178,7.5,Monday,14-01-2019,January
970,970,970,970,970,970,970,545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.832,122.472,12:42:00,Ewallet,116.64,4.761904762,5.832,6.0,Thursday,14-02-2019,February
971,971,971,971,971,971,971,118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,15.676,329.196,17:56:00,Cash,313.52,4.761904762,15.676,7.9,Sunday,24-03-2019,March
972,972,972,972,972,972,972,450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.61,10,42.305,888.405,18:58:00,Credit card,846.1,4.761904762,42.305,8.8,Saturday,9/2/2019,February
973,973,973,973,973,973,973,151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,11.226,235.746,11:43:00,Ewallet,224.52,4.761904762,11.226,8.6,Saturday,19-01-2019,January
974,974,974,974,974,974,974,717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,10.647,223.587,12:40:00,Cash,212.94,4.761904762,10.647,4.1,Saturday,2/2/2019,February
975,975,975,975,975,975,975,722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,15:36:00,Credit card,42.85,4.761904762,2.1425,9.3,Thursday,14-03-2019,March
976,976,976,976,976,976,976,246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.1055,338.2155,15:06:00,Credit card,322.11,4.761904762,16.1055,5.1,Sunday,10/3/2019,March
977,977,977,977,977,977,977,838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,1.273,26.733,12:10:00,Credit card,25.46,4.761904762,1.273,5.2,Friday,22-02-2019,February
978,978,978,978,978,978,978,887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,83.14,7,29.099,611.079,10:31:00,Credit card,581.98,4.761904762,29.099,6.6,Thursday,10/1/2019,January
979,979,979,979,979,979,979,457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,35.22,6,10.566,221.886,13:49:00,Ewallet,211.32,4.761904762,10.566,6.5,Thursday,14-03-2019,March
980,980,980,980,980,980,980,756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.335,175.035,14:05:00,Credit card,166.7,4.761904762,8.335,9.5,Saturday,2/2/2019,February
981,981,981,981,981,981,981,458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,64.08,7,22.428,470.988,12:27:00,Ewallet,448.56,4.761904762,22.428,7.6,Sunday,20-01-2019,January
982,982,982,982,982,982,982,235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,12.858,270.018,20:59:00,Ewallet,257.16,4.761904762,12.858,5.1,Thursday,24-01-2019,January
983,983,983,983,983,983,983,433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,78.89,7,27.6115,579.8415,19:48:00,Ewallet,552.23,4.761904762,27.6115,7.5,Saturday,5/1/2019,January
984,984,984,984,984,984,984,500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.187,360.927,17:04:00,Ewallet,343.74,4.761904762,17.187,5.9,Thursday,21-03-2019,March
985,985,985,985,985,985,985,702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.919,943.299,10:43:00,Cash,898.38,4.761904762,44.919,6.6,Wednesday,27-03-2019,March
986,986,986,986,986,986,986,859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.425,176.925,14:13:00,Credit card,168.5,4.761904762,8.425,5.3,Tuesday,26-03-2019,March
987,987,987,987,987,987,987,373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,8.9525,188.0025,18:44:00,Ewallet,179.05,4.761904762,8.9525,7.9,Wednesday,6/2/2019,February
988,988,988,988,988,988,988,784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21.04,4,4.208,88.368,13:58:00,Cash,84.16,4.761904762,4.208,7.6,Sunday,13-01-2019,January
989,989,989,989,989,989,989,577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,50.49,9,22.7205,477.1305,17:16:00,Cash,454.41,4.761904762,22.7205,5.4,Thursday,10/1/2019,January
990,990,990,990,990,990,990,867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,12:07:00,Cash,158.0,4.761904762,7.9,7.8,Wednesday,9/1/2019,January
991,991,991,991,991,991,991,256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.599,96.579,15:29:00,Cash,91.98,4.761904762,4.599,9.8,Monday,18-03-2019,March
992,992,992,992,992,992,992,364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96.82,3,14.523,304.983,20:37:00,Cash,290.46,4.761904762,14.523,6.7,Saturday,30-03-2019,March
993,993,993,993,993,993,993,744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,8.613,180.873,17:59:00,Cash,172.26,4.761904762,8.613,8.2,Thursday,7/2/2019,February
994,994,994,994,994,994,994,728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.59,4,11.918,250.278,12:46:00,Cash,238.36,4.761904762,11.918,9.8,Saturday,19-01-2019,January
995,995,995,995,995,995,995,148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,99.96,7,34.986,734.706,10:33:00,Cash,699.72,4.761904762,34.986,6.1,Wednesday,23-01-2019,January
996,996,996,996,996,996,996,189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,33.7295,708.3195,11:40:00,Cash,674.59,4.761904762,33.7295,6.0,Wednesday,9/1/2019,January
997,997,997,997,997,997,997,267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17,864.57,19:12:00,Ewallet,823.4,4.761904762,41.17,4.3,Friday,29-03-2019,March
998,998,998,998,998,998,998,652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1,3.0475,63.9975,11:40:00,Ewallet,60.95,4.761904762,3.0475,5.9,Monday,18-02-2019,February
999,999,999,999,999,999,999,233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.35,1,2.0175,42.3675,13:46:00,Ewallet,40.35,4.761904762,2.0175,6.2,Tuesday,29-01-2019,January
